snapshot_index,num_nodes,num_edges,up_target,down_target,up_ratio,down_ratio,connectivity,dataset,dataset_path,snapshot_id,total_snapshots
57,721,391423,427,294,0.5922330097087378,0.4077669902912622,0.7540125597164432,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,57,78
58,721,389923,478,243,0.6629680998613038,0.3370319001386962,0.7511230543997535,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,58,78
59,721,387536,275,446,0.3814147018030513,0.6185852981969486,0.7465248882724611,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,59,78
60,721,389382,186,535,0.2579750346740638,0.7420249653259362,0.7500809061488674,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,60,78
61,721,390110,231,490,0.32038834951456313,0.6796116504854368,0.7514832793959008,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,61,78
62,721,390659,323,398,0.44798890429958393,0.5520110957004161,0.7525408383418092,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,62,78
63,721,390624,185,536,0.2565880721220527,0.7434119278779473,0.7524734165510865,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,63,78
64,721,390166,410,311,0.5686546463245492,0.4313453536754508,0.7515911542610572,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,64,78
65,721,389003,286,435,0.39667128987517336,0.6033287101248266,0.7493508244721837,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,65,78
66,721,388026,363,358,0.5034674063800277,0.49653259361997226,0.7474687933425798,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,66,78
67,721,390511,551,170,0.7642163661581137,0.23578363384188628,0.7522557404838959,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,67,78
68,721,388841,280,441,0.3883495145631068,0.6116504854368932,0.7490387578979812,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,68,78
69,721,392239,476,245,0.6601941747572816,0.3398058252427184,0.7555844506087225,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,69,78
70,721,389539,327,394,0.4535367545076283,0.5464632454923717,0.7503833410386809,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,70,78
71,721,390146,136,585,0.18862690707350901,0.811373092926491,0.7515526275235013,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,71,78
72,721,390299,633,88,0.8779472954230236,0.12205270457697637,0.7518473570658036,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,72,78
73,721,389064,450,271,0.624133148404993,0.375866851595007,0.749468331021729,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,73,78
74,721,391975,312,409,0.43273231622746183,0.5672676837725381,0.755075897672985,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,74,78
75,721,388977,392,329,0.5436893203883495,0.4563106796116505,0.7493007397133611,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,75,78
76,721,390438,319,402,0.44244105409153955,0.5575589459084604,0.752115117891817,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,76,78
77,721,387610,163,558,0.2260748959778086,0.7739251040221914,0.7466674372014178,validation,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Validation_2017-07-01_2017-12-31_19,77,78
0,721,390975,366,355,0.507628294036061,0.492371705963939,0.7531495607951919,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,0,195
1,721,393281,470,251,0.651872399445215,0.348127600554785,0.7575916936353829,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,1,195
2,721,387274,572,149,0.7933425797503467,0.20665742024965328,0.7460201880104793,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,2,195
3,721,389375,418,303,0.579750346740638,0.42024965325936203,0.7500674217907227,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,3,195
4,721,394656,449,272,0.6227461858529819,0.3772538141470181,0.7602404068423486,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,4,195
5,721,391880,177,544,0.24549237170596394,0.7545076282940361,0.7548928956695947,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,5,195
6,721,390894,211,510,0.2926490984743412,0.7073509015256588,0.7529935275080906,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,6,195
7,721,389881,57,664,0.07905686546463246,0.9209431345353676,0.7510421482508861,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,7,195
8,721,393827,459,262,0.636615811373093,0.363384188626907,0.7586434735706581,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,8,195
9,721,392988,239,482,0.3314840499306519,0.668515950069348,0.7570272769301896,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,9,195
10,721,388747,347,374,0.4812760055478502,0.5187239944521498,0.7488576822314686,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,10,195
11,721,388761,380,341,0.5270457697642164,0.47295423023578365,0.7488846509477577,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,11,195
12,721,388612,348,373,0.4826629680998613,0.5173370319001387,0.7485976267529666,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,12,195
13,721,392100,596,125,0.826629680998613,0.173370319001387,0.7553166897827092,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,13,195
14,721,392634,602,119,0.8349514563106796,0.16504854368932043,0.7563453536754507,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,14,195
15,721,388883,319,402,0.44244105409153955,0.5575589459084604,0.7491196640468485,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,15,195
16,721,387432,186,535,0.2579750346740638,0.7420249653259362,0.7463245492371706,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,16,195
17,721,388647,92,629,0.1276005547850208,0.8723994452149793,0.7486650485436893,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,17,195
18,721,392504,244,477,0.33841886269070737,0.6615811373092926,0.7560949298813376,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,18,195
19,721,393256,538,183,0.7461858529819695,0.2538141470180305,0.7575435352134381,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,19,195
20,721,389741,135,586,0.18723994452149792,0.812760055478502,0.7507724610879951,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,20,195
21,721,390711,67,654,0.09292649098474341,0.9070735090152566,0.7526410078594544,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,21,195
22,721,392584,63,658,0.08737864077669903,0.912621359223301,0.7562490368315611,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,22,195
23,721,394938,455,266,0.6310679611650486,0.3689320388349514,0.7607836338418863,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,23,195
24,721,389198,448,273,0.6213592233009708,0.3786407766990292,0.7497264601633533,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,24,195
25,721,387578,134,587,0.18585298196948682,0.8141470180305131,0.7466057944213284,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,25,195
26,721,393394,582,139,0.8072122052704577,0.19278779472954233,0.7578093697025736,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,26,195
27,721,390712,96,625,0.13314840499306518,0.8668515950069349,0.7526429341963322,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,27,195
28,721,388513,332,389,0.4604715672676838,0.5395284327323162,0.748406919402065,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,28,195
29,721,394726,289,432,0.40083217753120665,0.5991678224687933,0.7603752504237941,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,29,195
30,721,393890,558,163,0.7739251040221914,0.2260748959778086,0.758764832793959,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,30,195
31,721,389824,72,649,0.09986130374479889,0.9001386962552012,0.7509323470488519,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,31,195
32,721,387653,519,202,0.7198335644937587,0.2801664355062413,0.7467502696871628,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,32,195
33,721,388580,321,400,0.44521497919556174,0.5547850208044383,0.7485359839728771,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,33,195
34,721,392509,103,618,0.14285714285714285,0.8571428571428572,0.7561045615657266,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,34,195
35,721,389826,346,375,0.4798890429958391,0.5201109570041609,0.7509361997226075,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,35,195
36,721,391985,342,379,0.47434119278779474,0.5256588072122053,0.755095161041763,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,36,195
37,721,391607,284,437,0.39389736477115117,0.6061026352288488,0.7543670057019571,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,37,195
38,721,391983,262,459,0.3633841886269071,0.6366158113730929,0.7550913083680074,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,38,195
39,721,392917,479,242,0.6643550624133149,0.3356449375866851,0.7568905070118662,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,39,195
40,721,389647,585,136,0.811373092926491,0.18862690707350904,0.7505913854214825,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,40,195
41,721,392879,498,223,0.6907073509015257,0.3092926490984743,0.7568173062105101,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,41,195
42,721,389055,321,400,0.44521497919556174,0.5547850208044383,0.749450993989829,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,42,195
43,721,387404,558,163,0.7739251040221914,0.2260748959778086,0.7462706118045924,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,43,195
44,721,390072,331,390,0.4590846047156727,0.5409153952843273,0.7514100785945446,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,44,195
45,721,392884,676,45,0.9375866851595007,0.06241331484049928,0.7568269378948991,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,45,195
46,721,395061,366,355,0.507628294036061,0.492371705963939,0.7610205732778549,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,46,195
47,721,388581,572,149,0.7933425797503467,0.20665742024965328,0.7485379103097549,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,47,195
48,721,388737,371,350,0.5145631067961165,0.4854368932038835,0.7488384188626908,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,48,195
49,721,392156,262,459,0.3633841886269071,0.6366158113730929,0.7554245646478657,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,49,195
50,721,393393,499,222,0.6920943134535368,0.3079056865464632,0.7578074433656958,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,50,195
51,721,388205,37,684,0.05131761442441054,0.9486823855755895,0.7478136076437047,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,51,195
52,721,389010,220,501,0.30513176144244103,0.694868238557559,0.7493643088303282,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,52,195
53,721,391006,435,286,0.6033287101248266,0.3966712898751734,0.7532092772384035,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,53,195
54,721,388873,486,235,0.6740638002773925,0.32593619972260746,0.7491004006780706,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,54,195
55,721,395351,537,184,0.7447988904299584,0.2552011095700416,0.7615792109724149,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,55,195
56,721,395102,676,45,0.9375866851595007,0.06241331484049928,0.7610995530898443,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,56,195
57,721,389840,131,590,0.18169209431345354,0.8183079056865464,0.7509631684388965,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,57,195
58,721,389716,315,406,0.4368932038834951,0.5631067961165048,0.7507243026660503,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,58,195
59,721,388436,254,467,0.3522884882108183,0.6477115117891816,0.748258591462475,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,59,195
60,721,393835,225,496,0.3120665742024965,0.6879334257975035,0.7586588842656804,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,60,195
61,721,388415,240,481,0.332871012482663,0.667128987517337,0.7482181383880413,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,61,195
62,721,388233,669,52,0.9278779472954231,0.07212205270457694,0.747867545076283,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,62,195
63,721,388436,464,257,0.6435506241331485,0.35644937586685155,0.748258591462475,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,63,195
64,721,393994,366,355,0.507628294036061,0.492371705963939,0.7589651718292495,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,64,195
65,721,389245,337,384,0.46740638002773927,0.5325936199722607,0.7498169979966096,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,65,195
66,721,389138,463,258,0.6421636615811374,0.35783633841886264,0.7496108799506858,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,66,195
67,721,395425,563,158,0.7808599167822469,0.21914008321775313,0.7617217599013716,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,67,195
68,721,395412,234,487,0.3245492371705964,0.6754507628294035,0.7616967175219602,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,68,195
69,721,389170,467,254,0.6477115117891817,0.35228848821081826,0.7496725227307751,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,69,195
70,721,391337,327,394,0.4535367545076283,0.5464632454923717,0.753846894744953,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,70,195
71,721,389598,222,499,0.3079056865464632,0.6920943134535368,0.7504969949144706,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,71,195
72,721,388311,563,158,0.7808599167822469,0.21914008321775313,0.7480177993527508,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,72,195
73,721,393144,448,273,0.6213592233009708,0.3786407766990292,0.7573277854831253,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,73,195
74,721,391823,371,350,0.5145631067961165,0.4854368932038835,0.7547830944675605,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,74,195
75,721,388666,245,476,0.33980582524271846,0.6601941747572815,0.7487016489443674,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,75,195
76,721,389011,309,412,0.42857142857142855,0.5714285714285714,0.749366235167206,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,76,195
77,721,390674,195,526,0.27045769764216365,0.7295423023578363,0.7525697333949761,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,77,195
78,721,389065,274,447,0.3800277392510402,0.6199722607489597,0.7494702573586068,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,78,195
79,721,393315,292,429,0.40499306518723993,0.59500693481276,0.757657189089228,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,79,195
80,721,389801,319,402,0.44244105409153955,0.5575589459084604,0.7508880413006627,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,80,195
81,721,388457,391,330,0.5423023578363384,0.4576976421636616,0.7482990445369087,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,81,195
82,721,388791,629,92,0.8723994452149791,0.12760055478502086,0.7489424410540916,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,82,195
83,721,388848,506,215,0.7018030513176144,0.29819694868238555,0.7490522422561258,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,83,195
84,721,395476,503,218,0.6976421636615812,0.30235783633841884,0.761820003082139,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,84,195
85,721,395216,159,562,0.22052704576976423,0.7794729542302358,0.7613191554939128,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,85,195
86,721,388790,272,449,0.37725381414701803,0.6227461858529819,0.7489405147172138,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,86,195
87,721,394665,469,252,0.6504854368932039,0.3495145631067961,0.7602577438742487,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,87,195
88,721,394669,544,177,0.7545076282940361,0.24549237170596394,0.7602654492217599,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,88,195
89,721,388657,313,408,0.43411927877947293,0.565880721220527,0.7486843119124672,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,89,195
90,721,388054,560,161,0.7766990291262136,0.22330097087378642,0.747522730775158,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,90,195
91,721,389726,412,309,0.5714285714285714,0.4285714285714286,0.7507435660348282,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,91,195
92,721,393152,638,83,0.8848821081830791,0.11511789181692089,0.7573431961781476,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,92,195
93,721,388773,261,460,0.361997226074896,0.638002773925104,0.7489077669902913,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,93,195
94,721,391146,465,256,0.6449375866851595,0.35506241331484045,0.7534789644012945,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,94,195
95,721,391037,253,468,0.3509015256588072,0.6490984743411927,0.753268993681615,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,95,195
96,721,389144,133,588,0.18446601941747573,0.8155339805825242,0.7496224379719525,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,96,195
97,721,388983,202,519,0.2801664355062413,0.7198335644937587,0.7493122977346278,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,97,195
98,721,390371,48,673,0.06657420249653259,0.9334257975034674,0.7519860533210048,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,98,195
99,721,394714,189,532,0.2621359223300971,0.7378640776699029,0.7603521343812606,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,99,195
100,721,388458,572,149,0.7933425797503467,0.20665742024965328,0.7483009708737864,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,100,195
101,721,393579,442,279,0.6130374479889042,0.38696255201109575,0.7581657420249653,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,101,195
102,721,390771,159,562,0.22052704576976423,0.7794729542302358,0.7527565880721221,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,102,195
103,721,388936,366,355,0.507628294036061,0.492371705963939,0.7492217599013715,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,103,195
104,721,388793,517,204,0.7170596393897365,0.2829403606102635,0.7489462937278472,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,104,195
105,721,389475,264,457,0.36615811373092927,0.6338418862690707,0.750260055478502,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,105,195
106,721,390878,280,441,0.3883495145631068,0.6116504854368932,0.7529627061180459,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,106,195
107,721,390697,670,51,0.9292649098474342,0.07073509015256585,0.7526140391431654,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,107,195
108,721,389351,603,118,0.8363384188626907,0.16366158113730933,0.7500211897056557,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,108,195
109,721,389823,318,403,0.44105409153952846,0.5589459084604715,0.7509304207119741,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,109,195
110,721,388991,582,139,0.8072122052704577,0.19278779472954233,0.7493277084296501,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,110,195
111,721,390411,586,135,0.812760055478502,0.18723994452149795,0.7520631067961165,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,111,195
112,721,393832,184,537,0.2552011095700416,0.7447988904299584,0.758653105255047,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,112,195
